Date,AAPL,AMZN,GOOGL,MSFT,TSLA
2022-03-28,0.019132912464149884,0.025466832847378735,0.02137595819426089,0.02173679658338271,0.04159671240143072
2022-03-29,0.019401016945121283,0.025415523566317953,0.0213569291697575,0.02186346975565065,0.041558746911041194
2022-03-30,0.019046487994877705,0.025678201623355507,0.02135096536261504,0.02168985447304696,0.04074513464831792
2022-03-31,0.0193534954335081,0.025946722139116255,0.02167075070465305,0.02197415918054302,0.04092377127617484
2022-04-01,0.01891675546780455,0.02557677337222639,0.020456911140231654,0.02120809051939856,0.03948798547788323
2022-04-04,0.019238723861101092,0.02586802409885565,0.02041641790690243,0.021270701155451,0.040018688565036445
2022-04-05,0.019280564048990145,0.02617852531610833,0.020694292040559028,0.021465840612782963,0.04029794296601347
2022-04-06,0.018951962930862633,0.02600787807786973,0.02118435614088218,0.022041065965018584,0.038652521271733735
2022-04-07,0.018762883381502282,0.024830280823774604,0.019994496712091962,0.02005969672790622,0.03802149973404074
2022-04-08,0.018813125377909332,0.025013677820674523,0.020181322998899447,0.020191956774408507,0.038715564988799606
2022-04-11,0.019434966670045444,0.025335228275241203,0.021056578130416323,0.021417151067499404,0.037978143628966336
2022-04-12,0.019404240097808754,0.025168841149641207,0.021069971544138442,0.021388874362660324,0.037934181960803316
2022-04-13,0.0192721035174178,0.025794196619047628,0.02132056167704856,0.02145144664499676,0.03828310602102607
2022-04-14,0.020079894165267616,0.025697370111167524,0.021736000706435516,0.021845504277251408,0.03787299033805778
2022-04-18,0.01977968836345065,0.025528197421067045,0.02164803262511047,0.021562723810002855,0.03792615169168825
2022-04-19,0.019379464086994355,0.023730067272129292,0.020469216572812865,0.020629483698592622,0.03698244007889605
2022-04-20,0.019220235203319516,0.02424377452323459,0.020661809094731035,0.020510478561545812,0.038346738371514706
2022-04-21,0.018226023861457153,0.02509051989112437,0.01896152714809566,0.01904594646460761,0.0380786199529066
2022-04-22,0.0182600590116581,0.02363846461310777,0.020269844440706505,0.019452818524336654,0.03770257655123694
2022-04-25,0.0176755146059476,0.023684366392328963,0.02084147280949956,0.01968455385648192,0.0361914053242872
2022-04-26,0.018368244282814288,0.024723541808590457,0.021138771452172973,0.02072902788826115,0.04261441832765589
2022-04-27,0.017584482275690594,0.02362759652370305,0.021407328806476927,0.02140086810150327,0.04190724454174841
2022-04-28,0.018699591612482063,0.024115984090595805,0.02173546404270059,0.021299996170388958,0.041103264364179194
2022-04-29,0.019882014830145157,0.03443944274350541,0.02252018029708852,0.022592350413276938,0.04059803146025623
2022-05-02,0.019477240789127447,0.0339305760971932,0.022690835399493507,0.02285086893040774,0.040540886081765
2022-05-03,0.019496675491515122,0.03390297597949739,0.022770400416524977,0.022891784973166577,0.040437324215070715
2022-05-04,0.02059493565359693,0.03370639110739672,0.023606600708760504,0.02335218614384791,0.038701535610258735
2022-05-05,0.022860510402702653,0.0358738065940577,0.024847640463612854,0.02448319862343596,0.041508722601411356
2022-05-06,0.02240968180750921,0.035805662234805434,0.024226398359678478,0.024284624378930822,0.0413703340559346
2022-05-09,0.02302780856616069,0.03639992681168373,0.024499697925997453,0.025053994299470996,0.044267364845084624
2022-05-10,0.023270382348450136,0.0357655926553642,0.02487407053263817,0.024896624555634336,0.04134394334551981
2022-05-11,0.024422591951009712,0.03578482371535757,0.024729637822359794,0.025149194079614048,0.04329980874490551
2022-05-12,0.024710292382569624,0.036190349305805926,0.024722307631366566,0.025275585984363885,0.04328531593491552
2022-05-13,0.025611095149417028,0.03842678294027869,0.02543159295143488,0.025729218721585855,0.04510919895513111
2022-05-16,0.0256197453560008,0.03835218321638389,0.025342424841962474,0.025706883395176218,0.04584660329554411
2022-05-17,0.025689827761358967,0.03885212431621524,0.02525910970321846,0.02578548130918725,0.04561197245760233
2022-05-18,0.027227730956329618,0.040297304718478075,0.025901813799925608,0.02678967172297618,0.04630855971096178
2022-05-19,0.02734214139401024,0.04022509323734661,0.025613628583065325,0.026171612794094253,0.04604297995859955
2022-05-20,0.027341511541013323,0.04030080800775874,0.025639042533004947,0.026089411277067362,0.04679886156898717
2022-05-23,0.02864037638779709,0.040315483470782086,0.026129310220175398,0.026902845823445744,0.04703121169668294
2022-05-24,0.02850978136353423,0.04045507414218248,0.02687106515341676,0.02605392537372777,0.04772721362731776
2022-05-25,0.028363889704115998,0.04099387731663162,0.026879544772043226,0.026122897349670698,0.04887400140167313
2022-05-26,0.028572236080399258,0.04133445665236302,0.026931985175668204,0.025956417614250844,0.05064633929047433
2022-05-27,0.0293642590557756,0.04210785317998693,0.02805873575218593,0.02606936927904403,0.052661588158767085
2022-05-31,0.029366286231240102,0.04309787433470987,0.028149615981886894,0.026076916926326254,0.05243005232258559
2022-06-01,0.02919247708349909,0.042533359239028144,0.027866108339606337,0.02586922797487984,0.05215419276119321
2022-06-02,0.02942478002526658,0.04297523034044487,0.02857035552977048,0.025907884783340388,0.05256942130322764
2022-06-03,0.03013740536461496,0.0427328664421888,0.02859859108719744,0.025844875066488696,0.05429957144345214
2022-06-06,0.029839362739560386,0.042784037193328774,0.0278972978858491,0.025483233395789007,0.054503904143048613
2022-06-07,0.030025380882986254,0.04271707897679739,0.027359317246107222,0.025204096023548384,0.054548790593767583
2022-06-08,0.029305527312053697,0.042062567871643475,0.026564470536242883,0.02427454387083462,0.05036206274235492
2022-06-09,0.029974433207514962,0.04261789226455728,0.02594094084355514,0.022819367831854766,0.05032459304116167
2022-06-10,0.029264839196355672,0.04246420089400752,0.025649061612515216,0.02361149385253945,0.05054147859464278
2022-06-13,0.029328149357755618,0.035576284470621104,0.025938197301710483,0.023644782352749263,0.051901252916514595
2022-06-14,0.02938180505818876,0.035576650622155516,0.02557203744512715,0.023141495227754872,0.05156012437544195
2022-06-15,0.029626959490823095,0.03713412089702217,0.026155148562115035,0.023955470238484683,0.05279501430169112
2022-06-16,0.028964227562696183,0.03745984518205575,0.02542832787986417,0.023516366794321557,0.053595445692622506
2022-06-17,0.027689918460521296,0.03543393306935375,0.024242521272124427,0.022540766905788625,0.05209202260664182
2022-06-21,0.028504641914651935,0.03566403987367971,0.02549538204396124,0.023078406969930534,0.055319549251281484
2022-06-22,0.02798386395047428,0.03434382245678817,0.024978957829464875,0.022133074060199372,0.05290025960134215
2022-06-23,0.028133157852260893,0.03481933737595294,0.024814178382539694,0.02226930691448678,0.052784533834855145
2022-06-24,0.02702317248694963,0.0347562509175972,0.026486221431137377,0.022307854306366493,0.05126495196871112
2022-06-27,0.026568703268004253,0.035165342523698115,0.0266919272012708,0.022063639794464542,0.05124088946134151
2022-06-28,0.026411318725500257,0.03492596070309549,0.02688964493493731,0.02250169113918939,0.05097029977137703
2022-06-29,0.026494874882459985,0.034848563386099526,0.026780694757199682,0.022666950952732436,0.049936818715637786
2022-06-30,0.0261788018535386,0.03424185014404767,0.02690183598089627,0.02246347477665021,0.049038364316342904
2022-07-01,0.024319719184334645,0.03214825894123446,0.025959457258875836,0.020907460753921046,0.04753273117422263
2022-07-05,0.024107613279279037,0.03276735442831218,0.026947966952644745,0.020994652399702284,0.047764946972470086
2022-07-06,0.024155426046364493,0.032779691926504304,0.02686707809983009,0.021081746072192764,0.046197358556796124
2022-07-07,0.023436506156809235,0.03288709887412863,0.02733195055281967,0.020346481422495222,0.04713284280404629
2022-07-08,0.023129457375377794,0.032269114680391814,0.025508827062244856,0.020337264314118076,0.04519823523613193
2022-07-11,0.023326655219960895,0.032676987565927934,0.026287004885972406,0.020381377708578823,0.04635741517433522
2022-07-12,0.02298526419700769,0.03215219464148712,0.026309770498254937,0.021585854887892383,0.04438661463503783
2022-07-13,0.021709623750362984,0.0314744724875639,0.025600205787301086,0.02088364343539963,0.042346815563300895
2022-07-14,0.02202909462459204,0.030322392483068863,0.025531610574308312,0.02092474292542304,0.04236425402275182
2022-07-15,0.02212397486729621,0.030664480433772914,0.02564855984744932,0.021036235894639023,0.04217355643354022
2022-07-18,0.022232085188071203,0.030025734460699855,0.02523274674088246,0.021001480716986175,0.04124132938038134
2022-07-19,0.021582619145973196,0.03066344881132098,0.026160683986186817,0.021233564770885265,0.037681697933837834
2022-07-20,0.021684780102695613,0.03127829953119817,0.025893601957568162,0.021326865724710282,0.03760858598098052
2022-07-21,0.02162680439120898,0.03127764294523466,0.02589895959329425,0.021242492679866293,0.041482152737319665
2022-07-22,0.02166692660522687,0.03133303807652047,0.027830617332135463,0.021413053281050896,0.04146233107313214
2022-07-25,0.020559883837428516,0.0303851742826009,0.027630070410448623,0.02110986687453954,0.041530329169708606
2022-07-26,0.01917577471343849,0.030148478008792116,0.027343086176230654,0.02005408037011782,0.041671078508365086
2022-07-27,0.018272669731578747,0.029621603079585244,0.029706843802780665,0.021911945951493764,0.040405083698606764
2022-07-28,0.01827718364121991,0.029422278192620575,0.029741014674716917,0.02235944021010954,0.04038377929019867
2022-07-29,0.018758899157217575,0.03340174300270654,0.029492475582936654,0.021952207467986668,0.040506229130636694
2022-08-01,0.016829284657457942,0.03230688855918156,0.028833877281717272,0.021333864762297903,0.03644064248837098
2022-08-02,0.017079617934321025,0.03234542058284942,0.0288000871379736,0.021490452451948937,0.03642653147069066
2022-08-03,0.01739493650392469,0.032753954489378345,0.028224481273800808,0.02160711137679142,0.03307134830733341
2022-08-04,0.017358047798967345,0.03281464433325211,0.028220804891008276,0.02157527932446635,0.032992970109503666
2022-08-05,0.017195746700249377,0.03276639289262225,0.0282487045572196,0.02131507559929545,0.03571618840086388
2022-08-08,0.016913241760636147,0.032493274171149916,0.02667979262678933,0.02059999325923459,0.0349957989247094
2022-08-09,0.016910082105151575,0.03202861667080027,0.0264814754680226,0.020489492800471066,0.03540368873683179
2022-08-10,0.01597131674551531,0.03044223746538028,0.026099496523349516,0.019819808597990294,0.03430180499834132
2022-08-11,0.01606688789890854,0.030750330158485713,0.026143147321916763,0.019825806452413195,0.034554801254932446
2022-08-12,0.015593587168914942,0.030138299447750466,0.025918041330779153,0.01971882099229892,0.03489694191297405
2022-08-15,0.01551624719076574,0.029960997103181314,0.025893171380604384,0.019684532222990117,0.03509938756724253
2022-08-16,0.01543670332370122,0.02954163981624198,0.024933450844187254,0.01965863008638144,0.035168136184472086
2022-08-17,0.015432411665256546,0.02995255359732055,0.025145246087761676,0.019616584551988375,0.03521171780812353
2022-08-18,0.015169027277187283,0.029915107898059245,0.024274068545323855,0.019636286353525857,0.03421047915968421
2022-08-19,0.01564945238931044,0.030524700972526735,0.024692466822454278,0.0198490794541585,0.034416951405064976
2022-08-22,0.016082087033749734,0.03068329451942055,0.024478840303093313,0.020532582569314915,0.03215937151101867
2022-08-23,0.016129227121442415,0.03020213763426052,0.02434107916686294,0.018925461387497566,0.03217395729715016
2022-08-24,0.0160811742744308,0.030212299445001124,0.02393305093760076,0.018909756337546407,0.03215313650971682
2022-08-25,0.01592649917420632,0.03039710074324379,0.024284516311638936,0.018961634442850088,0.03221879269632257
2022-08-26,0.017643330861778207,0.03179229619698391,0.026261926775221732,0.02038904994420315,0.03283637610823579
2022-08-29,0.017364713917956964,0.03186981116204539,0.025904845844064047,0.0204100039372921,0.03299110234155178
2022-08-30,0.017102574339794754,0.03128226881398942,0.024581341504973115,0.020164527796808447,0.03334959123542346
2022-08-31,0.017105035661031734,0.030728029787614082,0.024598150164479,0.020108994514142803,0.03341597418869527
2022-09-01,0.01691577325703133,0.030648428150837837,0.024743278578530953,0.020039239399320324,0.028360259820311217
2022-09-02,0.01704432065309463,0.030447638392566433,0.022676090245386783,0.02003216332218467,0.028757079458267575
2022-09-06,0.01705810953990003,0.03045505532704815,0.02273796275165437,0.02010265386347587,0.028762465918074104
2022-09-07,0.01703556953905648,0.029002082964473447,0.02273440487199134,0.019774657639091066,0.028493374412023376
2022-09-08,0.015943584023444368,0.027470436750355716,0.017864889079691977,0.015392652340573453,0.02649545446066872
2022-09-09,0.016311856177991406,0.027779586150733993,0.01820558667590404,0.015052899270280293,0.026975782516771726
2022-09-12,0.016733797180361033,0.02077543192400677,0.01784879846121451,0.014824726953257022,0.025023362696690733
2022-09-13,0.019890044417455212,0.024488361888449887,0.02064081088533451,0.017708412218279398,0.02614528503989363
2022-09-14,0.01992926025093573,0.02460913631853272,0.02069198521145625,0.017649435429549335,0.026896130850370608
2022-09-15,0.018771202820227442,0.02351661961927846,0.020194874801445026,0.017224702543660247,0.02658064600014282
2022-09-16,0.018831399184765427,0.02327118050344024,0.020180052973314475,0.017151704328009106,0.026570275137574855
2022-09-19,0.01951536539355406,0.023351181470573888,0.020218176882631455,0.017161700321874085,0.02365759260950851
2022-09-20,0.019780962898917214,0.023510584919704793,0.020383969728497806,0.01715589788932562,0.02364585753167264
2022-09-21,0.020072148723103384,0.023946462672260537,0.020536001173278116,0.017100342118039517,0.023696564278410784
2022-09-22,0.019354448985924266,0.022737318326582125,0.01984425504980335,0.016384533784251105,0.023902071025486242
2022-09-23,0.019475397494697,0.02310901173246776,0.019900066716756693,0.01643024815499477,0.024887375643336887
2022-09-26,0.01893341956655664,0.02280644131910833,0.019085479408553707,0.015866776635902278,0.023211986903232982
2022-09-27,0.018937942039637883,0.022791144816928382,0.018987453177397702,0.01571154330458583,0.022943810585438606
2022-09-28,0.018988572638386422,0.02364032643344342,0.019937494562018838,0.01643769105112631,0.023194746958526385
2022-09-29,0.020465608802643,0.023844713596687356,0.020167564317128222,0.0164956486430336,0.026149879509772204
2022-09-30,0.020889633282818905,0.023845803330968855,0.02014764417407476,0.016648033895830562,0.026182888915221473
2022-10-03,0.02196158340072547,0.02422739686692406,0.021060735148961934,0.018179667992624948,0.030059273177917744
2022-10-04,0.02244679048020014,0.025199386893795656,0.021701319898969222,0.01897209447743573,0.03056264586860453
2022-10-05,0.02247347640978579,0.025177414438157075,0.021703202950100486,0.018990205693952378,0.030596740949963737
2022-10-06,0.022448887045257496,0.025167248454583548,0.021709397724541703,0.019024901508296735,0.030563969715267585
2022-10-07,0.022887140905341562,0.02580505748968417,0.021372841681525853,0.02067422731810169,0.03223600945183677
2022-10-10,0.022141191435657556,0.024571314071636832,0.019306042081417847,0.019951037423487653,0.03208607863770943
2022-10-11,0.02210271349929089,0.024614831712904704,0.019296475258639954,0.020041223272509304,0.03231013200378691
2022-10-12,0.022012325302644523,0.024680852608674905,0.019346650806071414,0.020067750067108106,0.03222878515970284
2022-10-13,0.023036873081001066,0.024590810131260077,0.01963853549651124,0.02151226826117202,0.032639272023940735
2022-10-14,0.023597051423202235,0.025884261487586505,0.019788702861462133,0.021845735693585024,0.0348646500206643
2022-10-17,0.024284814765827528,0.02887529602795507,0.020878841690456656,0.023086970749643537,0.03760796440417459
2022-10-18,0.02435999796391745,0.02921902441979017,0.020913766568512807,0.023054240775281173,0.037433747209564334
2022-10-19,0.024272492329058405,0.02873706177777231,0.020370372856529508,0.022741865553590156,0.036768676865486634
2022-10-20,0.024235047150003408,0.028729879208079376,0.02035976901129873,0.022728650913169054,0.037923722499892544
2022-10-21,0.02452569981433429,0.029088046552141207,0.020058244405724828,0.02282231212646698,0.0378622361599429
2022-10-24,0.023540500945577858,0.028674171198966307,0.02026939530064641,0.023155377503634028,0.037543052571321664
2022-10-25,0.021351298387869064,0.02580594143263542,0.017589212035411403,0.021065544664549622,0.03889828752301935
2022-10-26,0.021559754772706313,0.026624410558524884,0.024214568444524884,0.025341790327159917,0.03816458934771854
2022-10-27,0.021987726866833486,0.027375369079916754,0.02447187889814415,0.025130554169433526,0.03814532884148353
2022-10-28,0.026005239402985672,0.029625522375661035,0.025963426805010195,0.026302736697673083,0.0383826922009455
2022-10-31,0.025784711153410102,0.029502876664297215,0.026123671315760804,0.026444266573813276,0.03804136046141365
2022-11-01,0.0258049842905321,0.03074856837140691,0.02699035657391792,0.026569805371672358,0.038061364360311475
2022-11-02,0.026422928272765444,0.03139054449713581,0.02762723254140992,0.027184182672341354,0.038917267895283665
2022-11-03,0.027446306676538103,0.031662035466158145,0.028307213901914586,0.02745349136388739,0.03854818750936506
2022-11-04,0.027347612147751634,0.03177429003726351,0.02934068783562054,0.02820004549796672,0.038271235018022695
2022-11-07,0.027358830766446504,0.031575198487493746,0.02971859592447105,0.028772502811292053,0.038940632382145755
2022-11-08,0.027335551364289376,0.031575675833702375,0.029741625501143905,0.028781180541719527,0.038493814008609566
2022-11-09,0.027853682517447714,0.031322002786805116,0.029354063707611042,0.02870435672901964,0.039555054395562034
2022-11-10,0.031192560929524982,0.039290827960518804,0.03244884812158487,0.03243606378571154,0.04145891574390807
2022-11-11,0.03076801965788305,0.04019290437670178,0.03263823292846713,0.03231754377052953,0.04203433451918574
2022-11-14,0.030399086473270095,0.039977806227320306,0.03215278204413632,0.03207474039523813,0.039594326879295094
2022-11-15,0.030130417161127795,0.03891552433161507,0.032095277280840766,0.03145843385738849,0.039300247237611295
2022-11-16,0.030181930328207637,0.038968859290174344,0.03210537663585591,0.03145961656277104,0.03940135575021316
2022-11-17,0.03022264978525571,0.03908820525810763,0.032116287561678135,0.03141130012534653,0.039462233516864016
2022-11-18,0.029339972066172764,0.038332027392056406,0.03177487172174315,0.029921522215416357,0.038101166304198526
2022-11-21,0.02968515273286778,0.03839372358041715,0.031927252230328274,0.029610567014931553,0.03972027603793002
2022-11-22,0.029672396327073542,0.038457257022767956,0.03202317605481668,0.02943973727257814,0.0397042800394141
2022-11-23,0.02964088244553776,0.03850347593365456,0.0321212042473359,0.029465900188030716,0.04263922728186199
2022-11-25,0.029361859295162423,0.038503667766902866,0.032060159371836185,0.028761576275163833,0.04237405450819667
2022-11-28,0.029143573187382976,0.03761529115313674,0.03182775310031968,0.028727309757713163,0.040268522021161636
2022-11-29,0.028965200791944562,0.035399471994074075,0.031168625807090768,0.027899384369345442,0.03784586115412172
2022-11-30,0.030251618061215322,0.03623654638926709,0.033140624560285686,0.03002546767613269,0.04071032290252523
2022-12-01,0.030251417337947433,0.036234950059033696,0.03306459805145719,0.029963743778401202,0.040655951776429756
2022-12-02,0.030251990082691495,0.03624329514061564,0.03308170962122808,0.02995415195882956,0.03888364408368131
2022-12-05,0.02990562453455971,0.035696597184849854,0.033066549834485356,0.029911647887227364,0.03988167813249244
2022-12-06,0.030133859831476043,0.03583324588803779,0.03326976195295692,0.029934836543206476,0.039877671921237555
2022-12-07,0.029969078659776438,0.035777357934810516,0.033227129579137635,0.02982960959636138,0.03865523586137034
2022-12-08,0.029889839290621802,0.03570748047483285,0.02879236983912066,0.02612706279611547,0.038524268655056974
2022-12-09,0.029375631328855855,0.03518457396212782,0.02834723813783867,0.025866174297541115,0.03918508849947496
2022-12-12,0.025898210191903293,0.0334429439983436,0.027151353082691485,0.025382904651231254,0.040239825219369744
2022-12-13,0.02582244867910848,0.033740253435730755,0.02732493134242495,0.025272928823343883,0.040631835180472434
2022-12-14,0.02578171220894332,0.03230238622751725,0.026102795306294262,0.02497187411475686,0.040658109048308494
2022-12-15,0.02629518250196804,0.03169445577415185,0.026421477802812454,0.024789733162123597,0.03987040019941823
2022-12-16,0.025278599188589688,0.03121800973133783,0.025237228351861995,0.024445504121657725,0.040393567729883964
2022-12-19,0.02543029214718882,0.03158338115426892,0.024690521156952125,0.024155909697030995,0.040136331684030364
2022-12-20,0.02541265743467564,0.03159058866264614,0.02439494913305627,0.023653945648587072,0.04154535477811705
2022-12-21,0.025808819782563282,0.03178847016269057,0.024406550837153623,0.023702959878313307,0.04143185924094332
2022-12-22,0.025454440966521216,0.03144394993646005,0.024476678636793398,0.023934950454770017,0.042417871069962206
2022-12-23,0.019060562346663354,0.021724887806086442,0.02020931857044162,0.018580045658902724,0.039299462764069794
2022-12-27,0.018656966193359836,0.0201748030709437,0.019793925194779377,0.018327902443122567,0.04254506589863965
2022-12-28,0.019243912010242437,0.019998268726953428,0.019913764850995365,0.01796869756973964,0.043542115707440966
2022-12-29,0.019968747793157975,0.020909668540567725,0.019892708864983927,0.01869854844086144,0.04665326357790465
2022-12-30,0.01999788255418361,0.020764983916527077,0.019842821695160648,0.018718144054528516,0.046648195809657726
2023-01-03,0.020602223669227704,0.020989176612021383,0.019996665851246667,0.018718866050091064,0.05076419335290656
2023-01-04,0.020743140529436,0.020992473280555052,0.020025034620169496,0.02034413469160028,0.05223419022389685
2023-01-05,0.02054796212226322,0.021161363842568347,0.020099249588401837,0.020953368675995197,0.05130515641379658
2023-01-06,0.021660563724956127,0.02224369901459894,0.020040920116526736,0.02094065601950724,0.05156310250861102
2023-01-09,0.021632148965513253,0.022355258062766045,0.019870987208236723,0.02092660456682992,0.05052717952415327
2023-01-10,0.021507617363096677,0.02302854214058475,0.01988346058897989,0.02100738737514728,0.05049484540091521
2023-01-11,0.021550343701437304,0.025417925791930415,0.02093130300211183,0.02144519979127427,0.051258952530130075
2023-01-12,0.021256797328516236,0.02521460301126248,0.020890396747124475,0.02153457155209566,0.05132772458494131
2023-01-13,0.019179084657332948,0.024478437507221257,0.017472435835871183,0.018139295822334183,0.04857000862037403
2023-01-17,0.019279491304250447,0.024718565684787884,0.017498076840710124,0.01818012232359535,0.051142001177553055
2023-01-18,0.019285279315364206,0.024593904956164342,0.01749453193815571,0.018434512467023035,0.0511106938047163
2023-01-19,0.019268316170092913,0.024040906203603166,0.01799578810367568,0.018364470667422958,0.05018616786502067
2023-01-20,0.019163178522456498,0.024188490687301056,0.020113578808007772,0.01930303951774122,0.05135255446175683
2023-01-23,0.019512487866575372,0.024187952189512658,0.019932439110719558,0.019387089165001422,0.05347237566489371
2023-01-24,0.019472559459820873,0.02411320878953247,0.02018880799002852,0.019246285731135782,0.05348272321582997
2023-01-25,0.01948197842393564,0.02393907370184722,0.02069352598851828,0.019222096205663123,0.053051108412231936
2023-01-26,0.0194383666906431,0.024041226402076295,0.021109829256109575,0.019320840129571592,0.055925712183778904
2023-01-27,0.01956110890569492,0.02432971787803434,0.02091322849318846,0.019025757499719787,0.05882991947083477
2023-01-30,0.01970487601362756,0.024487604211757632,0.021408294225672534,0.01940066022711482,0.05989204040904612
2023-01-31,0.017642555078287693,0.023746313409319438,0.01988507248840103,0.018964543151226962,0.060243494825621094
2023-02-01,0.017389602807644334,0.02376988155898912,0.0199386573837401,0.01900912761806269,0.05989424892499716
2023-02-02,0.01810410698058672,0.0255839760476175,0.023069654028108722,0.0204080961503366,0.06010172822865028
2023-02-03,0.0184336085806051,0.030821807301349653,0.023906264338658764,0.020988283650196726,0.05765468215034126
2023-02-06,0.018566842842045773,0.030923523865408045,0.024292598813415223,0.02098153050518762,0.05763717989842368
2023-02-07,0.018004018836986258,0.030009094647961244,0.024930155347998945,0.021558165079218105,0.054326979020280664
2023-02-08,0.01843609484364034,0.030344140023125514,0.029177097953559744,0.021596221706905058,0.05395052438760127
2023-02-09,0.018234224935207592,0.030094465482632816,0.0301467637146883,0.02168682227068344,0.04786137620566069
2023-02-10,0.016948256088509014,0.029935169985820183,0.02997484328381823,0.02155421981568826,0.049628932746933724
2023-02-13,0.01660608399860569,0.029745167226438846,0.029614107800261757,0.021700033412586434,0.048574408817597184
2023-02-14,0.016698701978318128,0.029717541011833902,0.029600582277181795,0.021632989089247448,0.04970268838301019
2023-02-15,0.014632116666361734,0.02961864524590202,0.029824045502024284,0.021731202029095655,0.04191365247288547
2023-02-16,0.014975865342093523,0.030232387145607813,0.029882415125830737,0.020624863607196592,0.04407742991776335
2023-02-17,0.014863935003707387,0.029875717731036953,0.02966899536298967,0.019965636442840815,0.04311340322895767
2023-02-21,0.014966391773700837,0.02989677344641412,0.03012162447688286,0.020481693156417177,0.04521819856865461
2023-02-22,0.014969648485381279,0.029872120890133226,0.030108950532016034,0.02051440375566932,0.04459444007569171
2023-02-23,0.014971702000604359,0.029492846400676384,0.03015957725205962,0.02057279941946467,0.044388548987803075
2023-02-24,0.015187581541700952,0.027936635461406997,0.029695756775665022,0.020465722224685373,0.044976518533720845
2023-02-27,0.015194845505551936,0.027939380030212436,0.02972881189226962,0.02039029530054826,0.045416179641071995
2023-02-28,0.015196316829426,0.02737957307718929,0.029661026305799004,0.020407910153138552,0.045413210749628494
2023-03-01,0.015481708515655392,0.02739929690205212,0.029622026475720004,0.020564075437938648,0.044528518163815346
